$GPGGA,093747.00,2258.9225378,N,11321.6928214,E,5,11,3.2,55.2877,M,-6.0480,M,2.0,0000*69
$GPGGA,093748.00,2258.9225600,N,11321.6927475,E,5,11,3.2,55.3539,M,-6.0480,M,2.0,0000*64
$GPGGA,093749.00,2258.9226220,N,11321.6926335,E,5,11,3.2,55.4792,M,-6.0480,M,2.0,0000*66
$GPGGA,093750.00,2258.9226777,N,11321.6925217,E,5,10,3.2,55.6253,M,-6.0480,M,2.0,0000*60
$GPGGA,093751.00,2258.9227721,N,11321.6923890,E,5,11,3.2,55.7830,M,-6.0481,M,2.0,0000*6E
$GPGGA,093752.00,2258.9228462,N,11321.6922927,E,5,10,3.2,55.8727,M,-6.0481,M,2.0,0000*6D
$GPGGA,093753.00,2258.9229031,N,11321.6922321,E,5,10,3.2,55.9044,M,-6.0481,M,2.0,0000*60
$GPGGA,093754.00,2258.9229022,N,11321.6922581,E,5,10,3.2,55.8577,M,-6.0481,M,2.0,0000*6D
$GPGGA,093755.00,2258.9228871,N,11321.6923037,E,5,10,3.2,55.7968,M,-6.0481,M,2.0,0000*67
$GPGGA,093756.00,2258.9228599,N,11321.6923522,E,5,10,3.2,55.7357,M,-6.0481,M,2.0,0000*68
$GPGGA,093757.00,2258.9228121,N,11321.6924291,E,5,08,3.3,55.6318,M,-6.0480,M,2.0,0000*65
$GPGGA,093758.00,2258.9227887,N,11321.6924744,E,5,07,3.3,55.6204,M,-6.0480,M,2.0,0000*6E
$GPGGA,093759.00,2258.9227819,N,11321.6925130,E,5,07,3.3,55.5723,M,-6.0480,M,2.0,0000*6F
$GPGGA,093800.00,2258.9224908,N,11321.6928696,E,5,08,3.2,55.3702,M,-6.0480,M,2.0,0000*63
$GPGGA,093801.00,2258.9223176,N,11321.6931213,E,5,08,3.5,55.0984,M,-6.0480,M,2.0,0000*61
$GPGGA,093802.00,2258.9240860,N,11321.6927447,E,2,14,1.1,52.2350,M,-6.0481,M,2.0,0000*62
$GPGGA,093803.00,2258.9243279,N,11321.6927051,E,2,13,1.2,51.7765,M,-6.0481,M,2.0,0000*61
$GPGGA,093804.00,2258.9243113,N,11321.6927251,E,2,13,1.2,51.7192,M,-6.0481,M,2.0,0000*65
$GPGGA,093805.00,2258.9226860,N,11321.6942260,E,5,08,3.3,51.1895,M,-6.0479,M,2.0,0000*6A
$GPGGA,093806.00,2258.9226023,N,11321.6943437,E,5,08,3.3,51.5782,M,-6.0479,M,2.0,0000*6E
$GPGGA,093807.00,2258.9227442,N,11321.6942497,E,5,08,3.3,52.1629,M,-6.0479,M,2.0,0000*61
$GPGGA,093808.00,2258.9229628,N,11321.6940564,E,5,09,3.2,52.4752,M,-6.0479,M,2.0,0000*69
$GPGGA,093809.00,2258.9231266,N,11321.6939101,E,5,09,3.2,52.3784,M,-6.0480,M,2.0,0000*6C
$GPGGA,093810.00,2258.9232953,N,11321.6939067,E,5,09,3.2,51.5554,M,-6.0480,M,2.0,0000*61
$GPGGA,093811.00,2258.9234542,N,11321.6938915,E,5,09,3.2,50.8583,M,-6.0480,M,2.0,0000*61
$GPGGA,093812.00,2258.9237356,N,11321.6936563,E,5,09,3.2,50.8065,M,-6.0480,M,2.0,0000*6C
$GPGGA,093813.00,2258.9239760,N,11321.6933251,E,5,09,3.2,51.0949,M,-6.0480,M,2.0,0000*6F
$GPGGA,093814.00,2258.9241561,N,11321.6929496,E,5,09,3.2,51.6064,M,-6.0481,M,2.0,0000*63
$GPGGA,093815.00,2258.9243529,N,11321.6926382,E,5,09,3.2,52.1321,M,-6.0481,M,2.0,0000*67
$GPGGA,093816.00,2258.9244582,N,11321.6925753,E,5,09,3.2,52.2223,M,-6.0481,M,2.0,0000*69
$GPGGA,093817.00,2258.9245553,N,11321.6924723,E,5,09,3.2,52.4720,M,-6.0481,M,2.0,0000*63
$GPGGA,093818.00,2258.9246050,N,11321.6923645,E,5,09,3.2,52.7608,M,-6.0481,M,2.0,0000*67
